0.0,0.0,0.0
0.10345900058746338,1.8578269481658936,10.548503875732422
43.50000762939453,0.0,3.999999989900971e-06
42.3721923828125,1.1000000085914508e-05,0.0
17.299972534179688,-1.2999999853491317e-05,-9.999999747378752e-06
0.10345400124788284,1.8578300476074219,-10.548500061035156
43.500038146972656,-3.7999998312443495e-05,3.999999989900971e-06
42.37225341796875,1.8999999156221747e-05,2.4000000848900527e-05
17.29998779296875,-7.000000096013537e-06,3.999999989900971e-06
6.901963233947754,-2.6037440299987793,3.999999989900971e-06
12.588104248046875,7.999999979801942e-06,-9.999999747378752e-06
12.343201637268066,-4.999999873689376e-06,9.999999747378752e-06
25.832897186279297,0.0,9.999999974752427e-07
11.766611099243164,-6.000000212225132e-06,-0.0
19.745899200439453,-1.4803659915924072,6.000107765197754
11.284111022949219,-1.8000000636675395e-05,-1.4999999621068127e-05
33.00004959106445,-4.999999873689376e-06,2.8000000384054147e-05
25.20001220703125,0.0,1.9999999949504854e-06
19.746110916137695,-1.480334997177124,-6.0000739097595215
11.284151077270508,3.600000127335079e-05,9.999999974752427e-07
33.000091552734375,-3.5000000934815034e-05,2.2000000171829015e-05
25.19976806640625,0.00017800000205170363,0.00041700000292621553
